discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name,country_code,country_3_letter_code,year,olympic_location,participant_title_cleaned
Cycling Track,athens-2004,Team Pursuit 4000m men,Men,SILVER,GameTeam,Great Britain team,NA,Great Britain,GB,GBR,2004,athens,Great Britain team
Cycling Track,athens-2004,Team Pursuit 4000m men,Men,BRONZE,GameTeam,Spain team,NA,Spain,ES,ESP,2004,athens,Spain team
Cycling Track,athens-2004,Sprint individual men,Men,GOLD,Athlete,NA,Ryan BAYLEY,Australia,AU,AUS,2004,athens,NA
Cycling Track,athens-2004,Sprint individual men,Men,SILVER,Athlete,NA,Theo BOS,Netherlands,NL,NED,2004,athens,NA
Cycling Track,athens-2004,Sprint individual men,Men,BRONZE,Athlete,NA,Rene WOLFF,Germany,DE,GER,2004,athens,NA
Cycling Track,athens-2004,1km time trial men,Men,GOLD,Athlete,NA,Chris HOY,Great Britain,GB,GBR,2004,athens,NA
Cycling Track,athens-2004,1km time trial men,Men,SILVER,Athlete,NA,Arnaud TOURNANT,France,FR,FRA,2004,athens,NA
Cycling Track,athens-2004,1km time trial men,Men,BRONZE,Athlete,NA,Stefan NIMKE,Germany,DE,GER,2004,athens,NA
Cycling Track,athens-2004,sprint women,Women,GOLD,Athlete,NA,Lori-Ann MUENZER,Canada,CA,CAN,2004,athens,NA
Cycling Track,athens-2004,sprint women,Women,SILVER,Athlete,NA,Tamila Abasova,Russian Federation,RU,RUS,2004,athens,NA
Cycling Track,athens-2004,sprint women,Women,BRONZE,Athlete,NA,Anna MEARES,Australia,AU,AUS,2004,athens,NA
Cycling Track,athens-2004,Points Race men,Men,GOLD,Athlete,NA,Mikhail IGNATYEV,Russian Federation,RU,RUS,2004,athens,NA
Cycling Track,athens-2004,Points Race men,Men,SILVER,Athlete,NA,Joan LLANERAS,Spain,ES,ESP,2004,athens,NA
Cycling Track,athens-2004,Points Race men,Men,BRONZE,Athlete,NA,Guido FULST,Germany,DE,GER,2004,athens,NA
Cycling Track,athens-2004,500m time trial women,Women,GOLD,Athlete,NA,Anna MEARES,Australia,AU,AUS,2004,athens,NA
Cycling Track,athens-2004,500m time trial women,Women,SILVER,Athlete,NA,Yonghua JIANG,People's Republic of China,CN,CHN,2004,athens,NA
Cycling Track,athens-2004,500m time trial women,Women,BRONZE,Athlete,NA,Nataliya Tsilinskaya,Belarus,BY,BLR,2004,athens,NA
Cycling Track,athens-2004,Madison men,Men,GOLD,GameTeam,Australia team,Graeme BROWN,Australia,AU,AUS,2004,athens,Australia team
Cycling Track,athens-2004,Madison men,Men,GOLD,GameTeam,Australia team,Stuart OGRADY,Australia,AU,AUS,2004,athens,Australia team
Cycling Track,athens-2004,Madison men,Men,SILVER,GameTeam,Switzerland team,Franco MARVULLI,Switzerland,CH,SUI,2004,athens,Switzerland team
Cycling Track,athens-2004,Madison men,Men,SILVER,GameTeam,Switzerland team,Bruno RISI,Switzerland,CH,SUI,2004,athens,Switzerland team
Cycling Track,athens-2004,Madison men,Men,BRONZE,GameTeam,Great Britain team,Rob HAYLES,Great Britain,GB,GBR,2004,athens,Great Britain team
Cycling Track,athens-2004,Madison men,Men,BRONZE,GameTeam,Great Britain team,Bradley WIGGINS,Great Britain,GB,GBR,2004,athens,Great Britain team
Cycling Track,athens-2004,Team sprint men,Men,GOLD,GameTeam,Germany team,NA,Germany,DE,GER,2004,athens,Germany team
Cycling Track,athens-2004,Team sprint men,Men,SILVER,GameTeam,Japan team,NA,Japan,JP,JPN,2004,athens,Japan team
Cycling Track,athens-2004,Team sprint men,Men,BRONZE,GameTeam,France team,NA,France,FR,FRA,2004,athens,France team
Equestrian Dressage,athens-2004,individual mixed,Open,GOLD,Athlete,NA,Annica VAN GRUNSVEN,Netherlands,NL,NED,2004,athens,NA
Equestrian Dressage,athens-2004,individual mixed,Open,SILVER,Athlete,NA,Ulla SALZGEBER,Germany,DE,GER,2004,athens,NA
Equestrian Dressage,athens-2004,individual mixed,Open,BRONZE,Athlete,NA,Beatriz FERRER,Spain,ES,ESP,2004,athens,NA
Equestrian Dressage,athens-2004,team mixed,Open,GOLD,GameTeam,Germany team,NA,Germany,DE,GER,2004,athens,Germany team
Equestrian Dressage,athens-2004,team mixed,Open,SILVER,GameTeam,Spain team,NA,Spain,ES,ESP,2004,athens,Spain team
Equestrian Dressage,athens-2004,team mixed,Open,BRONZE,GameTeam,United States team,NA,United States of America,US,USA,2004,athens,United States team
Swimming,athens-2004,200m butterfly men,Men,GOLD,Athlete,NA,Michael PHELPS,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,200m butterfly men,Men,SILVER,Athlete,NA,Takashi YAMAMOTO,Japan,JP,JPN,2004,athens,NA
Swimming,athens-2004,200m butterfly men,Men,BRONZE,Athlete,NA,Steve PARRY,Great Britain,GB,GBR,2004,athens,NA
Swimming,athens-2004,100m butterfly men,Men,GOLD,Athlete,NA,Michael PHELPS,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,100m butterfly men,Men,SILVER,Athlete,NA,Ian CROCKER,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,100m butterfly men,Men,BRONZE,Athlete,NA,Andriy SERDINOV,Ukraine,UA,UKR,2004,athens,NA
Swimming,athens-2004,1500m freestyle men,Men,GOLD,Athlete,NA,Grant HACKETT,Australia,AU,AUS,2004,athens,NA
Swimming,athens-2004,1500m freestyle men,Men,SILVER,Athlete,NA,Larsen JENSEN,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,1500m freestyle men,Men,BRONZE,Athlete,NA,David DAVIES,Great Britain,GB,GBR,2004,athens,NA
Swimming,athens-2004,50m freestyle men,Men,GOLD,Athlete,NA,"Gary Hall, Jr.",United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,50m freestyle men,Men,SILVER,Athlete,NA,Duje DRAGANJA,Croatia,HR,CRO,2004,athens,NA
Swimming,athens-2004,50m freestyle men,Men,BRONZE,Athlete,NA,Roland SCHOEMAN,South Africa,ZA,RSA,2004,athens,NA
Swimming,athens-2004,4x100m medley relay men,Men,GOLD,GameTeam,United States team,NA,United States of America,US,USA,2004,athens,United States team
Swimming,athens-2004,4x100m medley relay men,Men,SILVER,GameTeam,Germany team,NA,Germany,DE,GER,2004,athens,Germany team
Swimming,athens-2004,4x100m medley relay men,Men,BRONZE,GameTeam,Japan team,NA,Japan,JP,JPN,2004,athens,Japan team
Swimming,athens-2004,200m butterfly women,Women,GOLD,Athlete,NA,Otylia JEDRZEJCZAK,Poland,PL,POL,2004,athens,NA
Swimming,athens-2004,200m butterfly women,Women,SILVER,Athlete,NA,Petria THOMAS,Australia,AU,AUS,2004,athens,NA
Swimming,athens-2004,200m butterfly women,Women,BRONZE,Athlete,NA,Yuko NAKANISHI,Japan,JP,JPN,2004,athens,NA
Swimming,athens-2004,800m freestyle women,Women,GOLD,Athlete,NA,Ai SHIBATA,Japan,JP,JPN,2004,athens,NA
Swimming,athens-2004,800m freestyle women,Women,SILVER,Athlete,NA,Laure MANAUDOU,France,FR,FRA,2004,athens,NA
Swimming,athens-2004,800m freestyle women,Women,BRONZE,Athlete,NA,Diana MUNZ,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,200m backstroke women,Women,GOLD,Athlete,NA,Kirsty Leigh COVENTRY,Zimbabwe,ZW,ZIM,2004,athens,NA
Swimming,athens-2004,200m backstroke women,Women,SILVER,Athlete,NA,Stanislava KOMAROVA,Russian Federation,RU,RUS,2004,athens,NA
Swimming,athens-2004,200m backstroke women,Women,BRONZE,Athlete,NA,Reiko NAKAMURA,Japan,JP,JPN,2004,athens,NA
Swimming,athens-2004,200m backstroke women,Women,BRONZE,Athlete,NA,Antje BUSCHSCHULTE,Germany,DE,GER,2004,athens,NA
Swimming,athens-2004,400m individual medley men,Men,GOLD,Athlete,NA,Michael PHELPS,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,400m individual medley men,Men,SILVER,Athlete,NA,Erik VENDT,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,400m individual medley men,Men,BRONZE,Athlete,NA,Laszlo CSEH,Hungary,HU,HUN,2004,athens,NA
Swimming,athens-2004,200m freestyle men,Men,GOLD,Athlete,NA,Ian THORPE,Australia,AU,AUS,2004,athens,NA
Swimming,athens-2004,200m freestyle men,Men,SILVER,Athlete,NA,Pieter VAN DEN HOOGENBAND,Netherlands,NL,NED,2004,athens,NA
Swimming,athens-2004,200m freestyle men,Men,BRONZE,Athlete,NA,Michael PHELPS,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,400m freestyle men,Men,GOLD,Athlete,NA,Ian THORPE,Australia,AU,AUS,2004,athens,NA
Swimming,athens-2004,400m freestyle men,Men,SILVER,Athlete,NA,Grant HACKETT,Australia,AU,AUS,2004,athens,NA
Swimming,athens-2004,400m freestyle men,Men,BRONZE,Athlete,NA,Klete KELLER,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,100m backstroke men,Men,GOLD,Athlete,NA,Aaron PEIRSOL,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,100m backstroke men,Men,SILVER,Athlete,NA,Markus ROGAN,Austria,AT,AUT,2004,athens,NA
Swimming,athens-2004,100m backstroke men,Men,BRONZE,Athlete,NA,Tomomi MORITA,Japan,JP,JPN,2004,athens,NA
Swimming,athens-2004,4x100m medley relay women,Women,GOLD,GameTeam,Australia team,NA,Australia,AU,AUS,2004,athens,Australia team
Swimming,athens-2004,4x100m medley relay women,Women,SILVER,GameTeam,United States team,NA,United States of America,US,USA,2004,athens,United States team
Swimming,athens-2004,4x100m medley relay women,Women,BRONZE,GameTeam,Germany team,NA,Germany,DE,GER,2004,athens,Germany team
Swimming,athens-2004,200m individual medley women,Women,GOLD,Athlete,NA,Yana KLOCHKOVA,Ukraine,UA,UKR,2004,athens,NA
Swimming,athens-2004,200m individual medley women,Women,SILVER,Athlete,NA,Amanda BEARD,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,200m individual medley women,Women,BRONZE,Athlete,NA,Kirsty Leigh COVENTRY,Zimbabwe,ZW,ZIM,2004,athens,NA
Swimming,athens-2004,4x100m freestyle relay women,Women,GOLD,GameTeam,Australia team,NA,Australia,AU,AUS,2004,athens,Australia team
Swimming,athens-2004,4x100m freestyle relay women,Women,SILVER,GameTeam,United States team,NA,United States of America,US,USA,2004,athens,United States team
Swimming,athens-2004,4x100m freestyle relay women,Women,BRONZE,GameTeam,Netherlands team,NA,Netherlands,NL,NED,2004,athens,Netherlands team
Swimming,athens-2004,100m freestyle women,Women,GOLD,Athlete,NA,Jodie HENRY,Australia,AU,AUS,2004,athens,NA
Swimming,athens-2004,100m freestyle women,Women,SILVER,Athlete,NA,Inge DE BRUIJN,Netherlands,NL,NED,2004,athens,NA
Swimming,athens-2004,100m freestyle women,Women,BRONZE,Athlete,NA,Natalie COUGHLIN,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,400m freestyle women,Women,GOLD,Athlete,NA,Laure MANAUDOU,France,FR,FRA,2004,athens,NA
Swimming,athens-2004,400m freestyle women,Women,SILVER,Athlete,NA,Otylia JEDRZEJCZAK,Poland,PL,POL,2004,athens,NA
Swimming,athens-2004,400m freestyle women,Women,BRONZE,Athlete,NA,Kaitlin SANDENO,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,200m individual medley men,Men,GOLD,Athlete,NA,Michael PHELPS,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,200m individual medley men,Men,SILVER,Athlete,NA,Ryan LOCHTE,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,200m individual medley men,Men,BRONZE,Athlete,NA,George BOVELL,Trinidad and Tobago,TT,TTO,2004,athens,NA
Swimming,athens-2004,200m breaststroke women,Women,GOLD,Athlete,NA,Amanda BEARD,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,200m breaststroke women,Women,SILVER,Athlete,NA,Leisel JONES,Australia,AU,AUS,2004,athens,NA
Swimming,athens-2004,200m breaststroke women,Women,BRONZE,Athlete,NA,Anne POLESKA,Germany,DE,GER,2004,athens,NA
Swimming,athens-2004,100m breaststroke men,Men,GOLD,Athlete,NA,Kosuke KITAJIMA,Japan,JP,JPN,2004,athens,NA
Swimming,athens-2004,100m breaststroke men,Men,SILVER,Athlete,NA,Brendan HANSEN,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,100m breaststroke men,Men,BRONZE,Athlete,NA,Hugues DUBOSCQ,France,FR,FRA,2004,athens,NA
Swimming,athens-2004,4x100m freestyle relay men,Men,GOLD,GameTeam,South Africa team,NA,South Africa,ZA,RSA,2004,athens,South Africa team
Swimming,athens-2004,4x100m freestyle relay men,Men,SILVER,GameTeam,Netherlands team,NA,Netherlands,NL,NED,2004,athens,Netherlands team
Swimming,athens-2004,4x100m freestyle relay men,Men,BRONZE,GameTeam,United States team,NA,United States of America,US,USA,2004,athens,United States team
Swimming,athens-2004,4x200m freestyle relay men,Men,GOLD,GameTeam,United States team,NA,United States of America,US,USA,2004,athens,United States team
Swimming,athens-2004,4x200m freestyle relay men,Men,SILVER,GameTeam,Australia team,NA,Australia,AU,AUS,2004,athens,Australia team
Swimming,athens-2004,4x200m freestyle relay men,Men,BRONZE,GameTeam,Italy team,NA,Italy,IT,ITA,2004,athens,Italy team
Swimming,athens-2004,200m backstroke men,Men,GOLD,Athlete,NA,Aaron PEIRSOL,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,200m backstroke men,Men,SILVER,Athlete,NA,Markus ROGAN,Austria,AT,AUT,2004,athens,NA
Swimming,athens-2004,200m backstroke men,Men,BRONZE,Athlete,NA,Razvan Ionut FLOREA,Romania,RO,ROU,2004,athens,NA
Swimming,athens-2004,100m freestyle men,Men,GOLD,Athlete,NA,Pieter VAN DEN HOOGENBAND,Netherlands,NL,NED,2004,athens,NA
Swimming,athens-2004,100m freestyle men,Men,SILVER,Athlete,NA,Roland SCHOEMAN,South Africa,ZA,RSA,2004,athens,NA
Swimming,athens-2004,100m freestyle men,Men,BRONZE,Athlete,NA,Ian THORPE,Australia,AU,AUS,2004,athens,NA
Swimming,athens-2004,50m freestyle women,Women,GOLD,Athlete,NA,Inge DE BRUIJN,Netherlands,NL,NED,2004,athens,NA
Swimming,athens-2004,50m freestyle women,Women,SILVER,Athlete,NA,Malia METELLA,France,FR,FRA,2004,athens,NA
Swimming,athens-2004,50m freestyle women,Women,BRONZE,Athlete,NA,Libby TRICKETT,Australia,AU,AUS,2004,athens,NA
Swimming,athens-2004,200m breaststroke men,Men,GOLD,Athlete,NA,Kosuke KITAJIMA,Japan,JP,JPN,2004,athens,NA
Swimming,athens-2004,200m breaststroke men,Men,SILVER,Athlete,NA,Daniel GYURTA,Hungary,HU,HUN,2004,athens,NA
Swimming,athens-2004,200m breaststroke men,Men,BRONZE,Athlete,NA,Brendan HANSEN,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,400m individual medley women,Women,GOLD,Athlete,NA,Yana KLOCHKOVA,Ukraine,UA,UKR,2004,athens,NA
Swimming,athens-2004,400m individual medley women,Women,SILVER,Athlete,NA,Kaitlin SANDENO,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,400m individual medley women,Women,BRONZE,Athlete,NA,Georgina BARDACH,Argentina,AR,ARG,2004,athens,NA
Swimming,athens-2004,4x200m freestyle relay women,Women,GOLD,GameTeam,United States team,NA,United States of America,US,USA,2004,athens,United States team
Swimming,athens-2004,4x200m freestyle relay women,Women,SILVER,GameTeam,People's Republic of China team,NA,People's Republic of China,CN,CHN,2004,athens,People s Republic of China team
Swimming,athens-2004,4x200m freestyle relay women,Women,BRONZE,GameTeam,Germany team,NA,Germany,DE,GER,2004,athens,Germany team
Swimming,athens-2004,100m breaststroke women,Women,GOLD,Athlete,NA,Xuejuan LUO,People's Republic of China,CN,CHN,2004,athens,NA
Swimming,athens-2004,100m breaststroke women,Women,SILVER,Athlete,NA,Brooke HANSON,Australia,AU,AUS,2004,athens,NA
Swimming,athens-2004,100m breaststroke women,Women,BRONZE,Athlete,NA,Leisel JONES,Australia,AU,AUS,2004,athens,NA
Swimming,athens-2004,100m butterfly women,Women,GOLD,Athlete,NA,Petria THOMAS,Australia,AU,AUS,2004,athens,NA
Swimming,athens-2004,100m butterfly women,Women,SILVER,Athlete,NA,Otylia JEDRZEJCZAK,Poland,PL,POL,2004,athens,NA
Swimming,athens-2004,100m butterfly women,Women,BRONZE,Athlete,NA,Inge DE BRUIJN,Netherlands,NL,NED,2004,athens,NA
Swimming,athens-2004,100m backstroke women,Women,GOLD,Athlete,NA,Natalie COUGHLIN,United States of America,US,USA,2004,athens,NA
Swimming,athens-2004,100m backstroke women,Women,SILVER,Athlete,NA,Kirsty Leigh COVENTRY,Zimbabwe,ZW,ZIM,2004,athens,NA
Swimming,athens-2004,100m backstroke women,Women,BRONZE,Athlete,NA,Laure MANAUDOU,France,FR,FRA,2004,athens,NA
Swimming,athens-2004,200m freestyle women,Women,GOLD,Athlete,NA,Camelia Alina POTEC,Romania,RO,ROU,2004,athens,NA
Swimming,athens-2004,200m freestyle women,Women,SILVER,Athlete,NA,Federica PELLEGRINI,Italy,IT,ITA,2004,athens,NA
Swimming,athens-2004,200m freestyle women,Women,BRONZE,Athlete,NA,Solenne FIGUES,France,FR,FRA,2004,athens,NA
Volleyball,athens-2004,volleyball men,Men,GOLD,GameTeam,Brazil team,NA,Brazil,BR,BRA,2004,athens,Brazil team
Volleyball,athens-2004,volleyball men,Men,SILVER,GameTeam,Italy team,NA,Italy,IT,ITA,2004,athens,Italy team
Volleyball,athens-2004,volleyball men,Men,BRONZE,GameTeam,Russian Federation team,NA,Russian Federation,RU,RUS,2004,athens,Russian Federation team
Volleyball,athens-2004,volleyball women,Women,GOLD,GameTeam,People's Republic of China team,NA,People's Republic of China,CN,CHN,2004,athens,People s Republic of China team
Volleyball,athens-2004,volleyball women,Women,SILVER,GameTeam,Russian Federation team,NA,Russian Federation,RU,RUS,2004,athens,Russian Federation team
Volleyball,athens-2004,volleyball women,Women,BRONZE,GameTeam,Cuba team,NA,Cuba,CU,CUB,2004,athens,Cuba team
Football,athens-2004,football men,Men,GOLD,GameTeam,Argentina team,NA,Argentina,AR,ARG,2004,athens,Argentina team
Football,athens-2004,football men,Men,SILVER,GameTeam,Paraguay team,NA,Paraguay,PY,PAR,2004,athens,Paraguay team
Football,athens-2004,football men,Men,BRONZE,GameTeam,Italy team,NA,Italy,IT,ITA,2004,athens,Italy team
Football,athens-2004,football women,Women,GOLD,GameTeam,United States team,NA,United States of America,US,USA,2004,athens,United States team
Football,athens-2004,football women,Women,SILVER,GameTeam,Brazil team,NA,Brazil,BR,BRA,2004,athens,Brazil team
Football,athens-2004,football women,Women,BRONZE,GameTeam,Germany team,NA,Germany,DE,GER,2004,athens,Germany team
Weightlifting,athens-2004,53kg women,Women,GOLD,Athlete,NA,Udomporn POLSAK,Thailand,TH,THA,2004,athens,NA
Weightlifting,athens-2004,53kg women,Women,SILVER,Athlete,NA,Raema Lisa RUMBEWAS,Indonesia,ID,INA,2004,athens,NA
Weightlifting,athens-2004,53kg women,Women,BRONZE,Athlete,NA,Mabel MOSQUERA,Colombia,CO,COL,2004,athens,NA
Weightlifting,athens-2004,105kg superheavyweight men,Men,GOLD,Athlete,NA,Hossein REZA ZADEH,Islamic Republic of Iran,IR,IRI,2004,athens,NA
Weightlifting,athens-2004,105kg superheavyweight men,Men,SILVER,Athlete,NA,Viktors SCERBATIHS,Latvia,LV,LAT,2004,athens,NA
Weightlifting,athens-2004,105kg superheavyweight men,Men,BRONZE,Athlete,NA,Velichko CHOLAKOV,Bulgaria,BG,BUL,2004,athens,NA
Weightlifting,athens-2004,62kg featherweight men,Men,GOLD,Athlete,NA,Zhiyong SHI,People's Republic of China,CN,CHN,2004,athens,NA
Weightlifting,athens-2004,62kg featherweight men,Men,SILVER,Athlete,NA,Maosheng LE,People's Republic of China,CN,CHN,2004,athens,NA
Weightlifting,athens-2004,62kg featherweight men,Men,BRONZE,Athlete,NA,Israel Jose RUBIO,Venezuela,VE,VEN,2004,athens,NA
Weightlifting,athens-2004,48kg women,Women,GOLD,Athlete,NA,Nurcan TAYLAN,Turkey,TR,TUR,2004,athens,NA
Weightlifting,athens-2004,48kg women,Women,SILVER,Athlete,NA,Zhuo LI,People's Republic of China,CN,CHN,2004,athens,NA
Weightlifting,athens-2004,48kg women,Women,BRONZE,Athlete,NA,Aree WIRATTHAWORN,Thailand,TH,THA,2004,athens,NA
Weightlifting,athens-2004,63kg women,Women,GOLD,Athlete,NA,Nataliya SKAKUN,Ukraine,UA,UKR,2004,athens,NA
Weightlifting,athens-2004,63kg women,Women,SILVER,Athlete,NA,Anna Batyushko,Belarus,BY,BLR,2004,athens,NA
Weightlifting,athens-2004,63kg women,Women,BRONZE,Athlete,NA,Tatyana Stukalova,Belarus,BY,BLR,2004,athens,NA
Weightlifting,athens-2004,69kg women,Women,GOLD,Athlete,NA,Chunhong LIU,People's Republic of China,CN,CHN,2004,athens,NA
Weightlifting,athens-2004,69kg women,Women,SILVER,Athlete,NA,Eszter KRUTZLER,Hungary,HU,HUN,2004,athens,NA
Weightlifting,athens-2004,69kg women,Women,BRONZE,Athlete,NA,Zarema KASAEVA,Russian Federation,RU,RUS,2004,athens,NA
Weightlifting,athens-2004,85kg men,Men,GOLD,Athlete,NA,George ASANIDZE,Georgia,GE,GEO,2004,athens,NA
Weightlifting,athens-2004,85kg men,Men,SILVER,Athlete,NA,Andrey Rybakov,Belarus,BY,BLR,2004,athens,NA
Weightlifting,athens-2004,85kg men,Men,BRONZE,Athlete,NA,Pyrros DIMAS,Greece,GR,GRE,2004,athens,NA
Weightlifting,athens-2004,77kg men,Men,GOLD,Athlete,NA,Taner SAGIR,Turkey,TR,TUR,2004,athens,NA
Weightlifting,athens-2004,77kg men,Men,SILVER,Athlete,NA,Sergey FILIMONOV,Kazakhstan,KZ,KAZ,2004,athens,NA
Weightlifting,athens-2004,77kg men,Men,BRONZE,Athlete,NA,Reyhan Arabacıoğlu,Turkey,TR,TUR,2004,athens,NA
Weightlifting,athens-2004,94kg men,Men,GOLD,Athlete,NA,Milen DOBREV,Bulgaria,BG,BUL,2004,athens,NA
Weightlifting,athens-2004,94kg men,Men,SILVER,Athlete,NA,Khadzhimurat AKKAEV,Russian Federation,RU,RUS,2004,athens,NA
Weightlifting,athens-2004,94kg men,Men,BRONZE,Athlete,NA,Eduard TYUKIN,Russian Federation,RU,RUS,2004,athens,NA
Weightlifting,athens-2004,58kg women,Women,GOLD,Athlete,NA,Yanqing CHEN,People's Republic of China,CN,CHN,2004,athens,NA
Weightlifting,athens-2004,58kg women,Women,SILVER,Athlete,NA,Song Hui RI,Democratic People's Republic of Korea,KP,PRK,2004,athens,NA
Weightlifting,athens-2004,58kg women,Women,BRONZE,Athlete,NA,Wandee KAMEAIM,Thailand,TH,THA,2004,athens,NA
Weightlifting,athens-2004,75kg women,Women,GOLD,Athlete,NA,Pawina THONGSUK,Thailand,TH,THA,2004,athens,NA
Weightlifting,athens-2004,75kg women,Women,SILVER,Athlete,NA,Natalya ZABOLOTNAYA,Russian Federation,RU,RUS,2004,athens,NA
Weightlifting,athens-2004,75kg women,Women,BRONZE,Athlete,NA,Valentina POPOVA,Russian Federation,RU,RUS,2004,athens,NA
Weightlifting,athens-2004,+75kg women,Women,GOLD,Athlete,NA,Gonghong TANG,People's Republic of China,CN,CHN,2004,athens,NA
Weightlifting,athens-2004,+75kg women,Women,SILVER,Athlete,NA,Mi-Ran JANG,Republic of Korea,KR,KOR,2004,athens,NA
Weightlifting,athens-2004,+75kg women,Women,BRONZE,Athlete,NA,Agata WROBEL,Poland,PL,POL,2004,athens,NA
Weightlifting,athens-2004,105kg heavyweight men,Men,GOLD,Athlete,NA,Dmitry BERESTOV,Russian Federation,RU,RUS,2004,athens,NA
Weightlifting,athens-2004,105kg heavyweight men,Men,SILVER,Athlete,NA,Igor RAZORONOV,Ukraine,UA,UKR,2004,athens,NA
Weightlifting,athens-2004,105kg heavyweight men,Men,BRONZE,Athlete,NA,Gleb PISAREVSKIY,Russian Federation,RU,RUS,2004,athens,NA
